//path taken
(4,27,8,e)
(4,27,9,e)
(4,27,10,1)
(1,27,10,w)
(1,27,9,w)
(1,27,8,w)
(1,27,7,w)
(1,27,6,w)
(1,27,5,w)
(1,27,4,w)
(1,27,3,w)
(1,27,2,w)
(1,27,1,w)
(1,27,0,n)
(1,26,0,n)
(1,25,0,n)
(1,24,0,n)
(1,23,0,n)
(1,22,0,e)
(1,22,1,e)
(1,22,2,n)
(1,21,2,n)
(1,20,2,w)
(1,20,1,n)
(1,19,1,4)
(4,19,1,e)
(4,19,2,n)
(4,18,2,e)
(4,18,3,e)
(4,18,4,s)
(4,19,4,e)
(4,19,5,e)
(4,19,6,s)
(4,20,6,s)
(4,21,6,w)
(4,21,5,s)
(4,22,5,s)
(4,23,5,3)
(3,23,5,n)
(3,22,5,n)
(3,21,5,e)
(3,21,6,e)
(3,21,7,n)
(3,20,7,e)
(3,20,8,e)
(3,20,9,s)
(3,21,9,4)
(4,21,9,s)
(4,22,9,s)
(4,23,9,s)
(4,24,9,e)
(4,24,10,e)
(4,24,11,e)
(4,24,12,e)
(4,24,13,e)
(4,24,14,s)
(4,25,14,s)
(4,26,14,w)
(4,26,13,s)
(4,27,13,s)
(4,28,13,s)
(4,29,13,s)
(4,30,13,w)
(4,30,12,w)
(4,30,11,w)
(4,30,10,w)
(4,30,9,w)
(4,30,8,3)
(3,30,8,s)
(3,31,8,w)
(3,31,7,w)
(3,31,6,s)
(3,32,6,w)
(3,32,5,w)
(3,32,4,w)
(3,32,3,s)
(3,33,3,w)
(3,33,2,w)
(3,33,1,s)
(3,34,1,w)
(3,34,0,s)
(3,35,0,s)
(3,36,0,s)
(3,37,0,e)
(3,37,1,e)
(3,37,2,e)
(3,37,3,e)
(3,37,4,s)
(3,38,4,e)
(3,38,5,e)
(3,38,6,s)
(3,39,6,e)
(3,39,7,e)
(3,39,8,s)
(3,40,8,2)
(2,40,8,e)
(2,40,9,e)
(2,40,10,n)
(2,39,10,n)
(2,38,10,w)
(2,38,9,w)
(2,38,8,n)
(2,37,8,w)
(2,37,7,w)
(2,37,6,w)
(2,37,5,s)
(2,38,5,s)
(2,39,5,w)
(2,39,4,w)
(2,39,3,w)
(2,39,2,w)
(2,39,1,w)
(2,39,0,n)
(2,38,0,n)
(2,37,0,e)
(2,37,1,e)
(2,37,2,n)
(2,36,2,n)
(2,35,2,n)
(2,34,2,e)
(2,34,3,e)
(2,34,4,s)
(2,35,4,e)
(2,35,5,e)
(2,35,6,n)
(2,34,6,3)
(3,34,6,s)
(3,35,6,e)
(3,35,7,s)
(3,36,7,e)
(3,36,8,e)
(3,36,9,e)
(3,36,10,e)
(3,36,11,s)
(3,37,11,s)
(3,38,11,w)
(3,38,10,s)
(3,39,10,s)
(3,40,10,e)
(3,40,11,s)
(3,41,11,e)
(3,41,12,s)
(3,42,12,s)
(3,43,12,w)
(3,43,11,w)
(3,43,10,s)
(3,44,10,s)
(3,45,10,s)
(3,46,10,s)
(3,47,10,s)
(3,48,10,s)
(3,49,10,e)
(3,49,11,e)
(3,49,12,e)
(3,49,13,e)
(3,49,14,e)
(3,49,15,e)
(3,49,16,n)
(3,48,16,e)
(3,48,17,2)
(2,48,17,w)
(2,48,16,w)
(2,48,15,w)
(2,48,14,n)
(2,47,14,w)
(2,47,13,w)
(2,47,12,n)
(2,46,12,n)
(2,45,12,n)
(2,44,12,w)
(2,44,11,n)
(2,43,11,n)
(2,42,11,e)
(2,42,12,e)
(2,42,13,e)
(2,42,14,s)
(2,43,14,e)
(2,43,15,e)
(2,43,16,e)
(2,43,17,n)
(2,42,17,e)
(2,42,18,e)
(2,42,19,e)
(2,42,20,e)
(2,42,21,e)
(2,42,22,e)
(2,42,23,s)
(2,43,23,s)
(2,44,23,s)
(2,45,23,3)
(3,45,23,w)
(3,45,22,w)
(3,45,21,s)
(3,46,21,s)
(3,47,21,w)
(3,47,20,w)
(3,47,19,w)
(3,47,18,n)
(3,46,18,w)
(3,46,17,4)
(4,46,17,e)
(4,46,18,s)
(4,47,18,s)
(4,48,18,s)
(4,49,18,w)
(4,49,17,w)
(4,49,16,n)
(4,48,16,n)
(4,47,16,w)
(4,47,15,w)
(4,47,14,n)
(4,46,14,w)
(4,46,13,3)
(3,46,13,e)
(3,46,14,e)
(3,46,15,n)
(3,45,15,e)
(3,45,16,n)
(3,44,16,e)
(3,44,17,e)
(3,44,18,n)
(3,43,18,n)
(3,42,18,w)
(3,42,17,n)
(3,41,17,w)
(3,41,16,n)
(3,40,16,n)
(3,39,16,w)
(3,39,15,w)
(3,39,14,w)
(3,39,13,n)
(3,38,13,n)
(3,37,13,n)
(3,36,13,2)
(2,36,13,w)
(2,36,12,n)
(2,35,12,n)
(2,34,12,e)
(2,34,13,e)
(2,34,14,s)
(2,35,14,e)
(2,35,15,s)
(2,36,15,s)
(2,37,15,s)
(2,38,15,e)
(2,38,16,s)
(2,39,16,e)
(2,39,17,e)
(2,39,18,n)
(2,38,18,e)
(2,38,19,e)
(2,38,20,n)
(2,37,20,n)
(2,36,20,w)
(2,36,19,w)
(2,36,18,w)
(2,36,17,n)
(2,35,17,n)
(2,34,17,w)
(2,34,16,n)
(2,33,16,n)
(2,32,16,w)
(2,32,15,w)
(2,32,14,w)
(2,32,13,n)
(2,31,13,n)
(2,30,13,n)
(2,29,13,e)
(2,29,14,e)
(2,29,15,1)
(1,29,15,s)
(1,30,15,w)
(1,30,14,s)
(1,31,14,s)
(1,32,14,w)
(1,32,13,w)
(1,32,12,w)
(1,32,11,w)
(1,32,10,w)
(1,32,9,w)
(1,32,8,n)
(1,31,8,w)
(1,31,7,0)
(0,31,7,e)
(0,31,8,s)
(0,32,8,s)
(0,33,8,w)
(0,33,7,s)
(0,34,7,w)
(0,34,6,s)
(0,35,6,w)
(0,35,5,w)
(0,35,4,w)
(0,35,3,s)
(0,36,3,s)
(0,37,3,e)
(0,37,4,s)
(0,38,4,s)
(0,39,4,s)
(0,40,4,s)
(0,41,4,s)
(0,42,4,w)
(0,42,3,s)
(0,43,3,s)
(0,44,3,s)
(0,45,3,e)
(0,45,4,e)
(0,45,5,e)
(0,45,6,s)
(0,46,6,e)
(0,46,7,s)
(0,47,7,e)
(0,47,8,e)
(0,47,9,s)
(0,48,9,e)
(0,48,10,e)
(0,48,11,n)
(0,47,11,e)
(0,47,12,n)
(0,46,12,n)
(0,45,12,n)
(0,44,12,n)
(0,43,12,e)
(0,43,13,e)
(0,43,14,n)
(0,42,14,n)
(0,41,14,w)
(0,41,13,w)
(0,41,12,n)
(0,40,12,w)
(0,40,11,n)
(0,39,11,w)
(0,39,10,n)
(0,38,10,n)
(0,37,10,e)
(0,37,11,n)
(0,36,11,e)
(0,36,12,e)
(0,36,13,e)
(0,36,14,e)
(0,36,15,e)
(0,36,16,e)
(0,36,17,e)
(0,36,18,n)
(0,35,18,e)
(0,35,19,e)
(0,35,20,s)
(0,36,20,s)
(0,37,20,e)
(0,37,21,e)
(0,37,22,e)
(0,37,23,n)
(0,36,23,n)
(0,35,23,e)
(0,35,24,n)
(0,34,24,1)
(1,34,24,w)
(1,34,23,w)
(1,34,22,0)
(0,34,22,n)
(0,33,22,w)
(0,33,21,w)
(0,33,20,w)
(0,33,19,w)
(0,33,18,w)
(0,33,17,w)
(0,33,16,3)
(3,33,16,w)
(3,33,15,4)
(4,33,15,w)
(4,33,14,w)
(4,33,13,n)
(4,32,13,w)
(4,32,12,w)
(4,32,11,w)
(4,32,10,w)
(4,32,9,w)
(4,32,8,s)
(4,33,8,s)
(4,34,8,s)
(4,35,8,w)
(4,35,7,s)
(4,36,7,w)
(4,36,6,w)
(4,36,5,n)
(4,35,5,w)
(4,35,4,w)
(4,35,3,w)
(4,35,2,w)
(4,35,1,n)
(4,34,1,w)
