//path taken
(6,690,119,w)
(6,690,118,w)
(6,690,117,w)
(6,690,116,n)
(6,689,116,n)
(6,688,116,w)
(6,688,115,w)
(6,688,114,w)
(6,688,113,n)
(6,687,113,4)
(4,687,113,w)
(4,687,112,w)
(4,687,111,w)
(4,687,110,w)
(4,687,109,2)
(2,687,109,n)
(2,686,109,w)
(2,686,108,n)
(2,685,108,n)
(2,684,108,e)
(2,684,109,e)
(2,684,110,s)
(2,685,110,e)
(2,685,111,e)
(2,685,112,s)
(2,686,112,s)
(2,687,112,w)
(2,687,111,s)
(2,688,111,s)
(2,689,111,3)
(3,689,111,w)
(3,689,110,w)
(3,689,109,w)
(3,689,108,s)
(3,690,108,s)
(3,691,108,w)
(3,691,107,s)
(3,692,107,s)
(3,693,107,s)
(3,694,107,w)
(3,694,106,w)
(3,694,105,6)
(6,694,105,w)
(6,694,104,w)
(6,694,103,4)
(4,694,103,w)
(4,694,102,s)
(4,695,102,s)
(4,696,102,w)
(4,696,101,w)
(4,696,100,w)
(4,696,99,w)
(4,696,98,w)
(4,696,97,s)
(4,697,97,s)
(4,698,97,w)
(4,698,96,w)
(4,698,95,0)
(0,698,95,w)
(0,698,94,3)
(3,698,94,e)
(3,698,95,s)
(3,699,95,e)
(3,699,96,s)
(3,700,96,s)
(3,701,96,w)
(3,701,95,w)
(3,701,94,6)
(6,701,94,s)
(6,702,94,w)
(6,702,93,w)
(6,702,92,w)
(6,702,91,n)
(6,701,91,n)
(6,700,91,e)
(6,700,92,e)
(6,700,93,n)
(6,699,93,e)
(6,699,94,e)
(6,699,95,n)
(6,698,95,n)
(6,697,95,w)
(6,697,94,n)
(6,696,94,w)
(6,696,93,n)
(6,695,93,w)
(6,695,92,w)
(6,695,91,n)
(6,694,91,w)
(6,694,90,w)
(6,694,89,n)
(6,693,89,n)
(6,692,89,e)
(6,692,90,n)
(6,691,90,n)
(6,690,90,w)
(6,690,89,w)
(6,690,88,w)
(6,690,87,w)
(6,690,86,w)
(6,690,85,w)
(6,690,84,w)
(6,690,83,s)
(6,691,83,s)
(6,692,83,e)
(6,692,84,e)
(6,692,85,e)
(6,692,86,s)
(6,693,86,3)
(3,693,86,s)
(3,694,86,w)
(3,694,85,s)
(3,695,85,w)
(3,695,84,s)
(3,696,84,w)
(3,696,83,w)
(3,696,82,2)
(2,696,82,w)
(2,696,81,s)
(2,697,81,w)
(2,697,80,w)
(2,697,79,w)
(2,697,78,w)
(2,697,77,w)
(2,697,76,w)
(2,697,75,w)
(2,697,74,w)
(2,697,73,w)
(2,697,72,4)
(4,697,72,w)
(4,697,71,w)
(4,697,70,n)
(4,696,70,n)
(4,695,70,e)
(4,695,71,e)
(4,695,72,e)
(4,695,73,n)
(4,694,73,n)
(4,693,73,w)
(4,693,72,w)
(4,693,71,w)
(4,693,70,w)
(4,693,69,w)
(4,693,68,w)
(4,693,67,n)
(4,692,67,w)
(4,692,66,w)
(4,692,65,s)
(4,693,65,s)
(4,694,65,w)
(4,694,64,w)
(4,694,63,n)
(4,693,63,w)
(4,693,62,n)
(4,692,62,w)
(4,692,61,w)
(4,692,60,n)
(4,691,60,n)
(4,690,60,w)
(4,690,59,n)
(4,689,59,5)
(5,689,59,w)
(5,689,58,w)
(5,689,57,w)
(5,689,56,n)
(5,688,56,w)
(5,688,55,n)
(5,687,55,n)
(5,686,55,w)
(5,686,54,n)
(5,685,54,n)
(5,684,54,e)
(5,684,55,n)
(5,683,55,n)
(5,682,55,n)
(5,681,55,e)
(5,681,56,n)
(5,680,56,e)
(5,680,57,e)
(5,680,58,e)
(5,680,59,n)
(5,679,59,n)
(5,678,59,w)
(5,678,58,w)
(5,678,57,n)
(5,677,57,w)
(5,677,56,w)
(5,677,55,n)
(5,676,55,n)
(5,675,55,w)
(5,675,54,w)
(5,675,53,w)
(5,675,52,w)
(5,675,51,w)
(5,675,50,s)
(5,676,50,w)
(5,676,49,w)
(5,676,48,w)
(5,676,47,w)
(5,676,46,w)
(5,676,45,w)
(5,676,44,3)
(3,676,44,w)
(3,676,43,w)
(3,676,42,w)
(3,676,41,w)
(3,676,40,w)
(3,676,39,6)
(6,676,39,w)
(6,676,38,w)
(6,676,37,w)
(6,676,36,w)
(6,676,35,s)
(6,677,35,s)
(6,678,35,s)
(6,679,35,w)
(6,679,34,s)
(6,680,34,w)
(6,680,33,w)
(6,680,32,1)
(1,680,32,s)
(1,681,32,5)
(5,681,32,s)
(5,682,32,s)
(5,683,32,w)
(5,683,31,w)
(5,683,30,w)
(5,683,29,s)
(5,684,29,s)
(5,685,29,w)
(5,685,28,w)
(5,685,27,w)
(5,685,26,w)
(5,685,25,6)
(6,685,25,w)
(6,685,24,s)
(6,686,24,s)
(6,687,24,s)
(6,688,24,s)
(6,689,24,w)
(6,689,23,s)
(6,690,23,s)
(6,691,23,s)
(6,692,23,s)
(6,693,23,w)
(6,693,22,s)
(6,694,22,s)
(6,695,22,w)
(6,695,21,w)
(6,695,20,w)
(6,695,19,w)
(6,695,18,w)
(6,695,17,n)
(6,694,17,n)
(6,693,17,w)
(6,693,16,w)
(6,693,15,w)
(6,693,14,w)
(6,693,13,w)
(6,693,12,s)
(6,694,12,w)
(6,694,11,1)
(1,694,11,w)
(1,694,10,w)
(1,694,9,w)
(1,694,8,n)
(1,693,8,w)
(1,693,7,w)
(1,693,6,s)
(1,694,6,5)
(5,694,6,s)
(5,695,6,e)
(5,695,7,e)
(5,695,8,n)
(5,694,8,e)
(5,694,9,e)
(5,694,10,s)
(5,695,10,e)
(5,695,11,e)
(5,695,12,e)
(5,695,13,n)
(5,694,13,e)
(5,694,14,e)
(5,694,15,s)
(5,695,15,s)
(5,696,15,w)
(5,696,14,s)
(5,697,14,s)
(5,698,14,w)
(5,698,13,s)
(5,699,13,w)
(5,699,12,w)
(5,699,11,w)
(5,699,10,w)
(5,699,9,w)
(5,699,8,n)
(5,698,8,w)
(5,698,7,w)
(5,698,6,s)
(5,699,6,w)
(5,699,5,w)
(5,699,4,n)
(5,698,4,w)
(5,698,3,w)
(5,698,2,w)
(5,698,1,w)
(5,698,0,s)
(5,699,0,s)
(5,700,0,s)
(5,701,0,s)
(5,702,0,s)
(5,703,0,s)
(5,704,0,e)
(5,704,1,s)
(5,705,1,e)
(5,705,2,3)
(3,705,2,w)
(3,705,1,w)
(3,705,0,s)
(3,706,0,s)
(3,707,0,6)
(6,707,0,s)
(6,708,0,e)
(6,708,1,e)
(6,708,2,e)
(6,708,3,n)
(6,707,3,n)
(6,706,3,w)
(6,706,2,w)
(6,706,1,n)
(6,705,1,n)
(6,704,1,e)
(6,704,2,e)
(6,704,3,e)
(6,704,4,s)
(6,705,4,e)
(6,705,5,s)
(6,706,5,s)
(6,707,5,s)
(6,708,5,e)
(6,708,6,e)
(6,708,7,s)
(6,709,7,s)
(6,710,7,s)
(6,711,7,e)
(6,711,8,e)
(6,711,9,n)
(6,710,9,e)
(6,710,10,e)
(6,710,11,e)
(6,710,12,s)
(6,711,12,s)
(6,712,12,w)
(6,712,11,s)
(6,713,11,w)
(6,713,10,5)
(5,713,10,w)
(5,713,9,w)
(5,713,8,s)
(5,714,8,w)
(5,714,7,w)
(5,714,6,w)
(5,714,5,w)
(5,714,4,2)
(2,714,4,w)
(2,714,3,w)
(2,714,2,w)
(2,714,1,s)
(2,715,1,5)
(5,715,1,w)
(5,715,0,s)
(5,716,0,s)
(5,717,0,2)
(2,717,0,e)
(2,717,1,s)
(2,718,1,s)
(2,719,1,e)
(2,719,2,s)
(2,720,2,s)
(2,721,2,e)
(2,721,3,s)
(2,722,3,e)
(2,722,4,s)
(2,723,4,e)
(2,723,5,s)
(2,724,5,s)
(2,725,5,s)
(2,726,5,s)
(2,727,5,w)
(2,727,4,w)
(2,727,3,s)
(2,728,3,1)
(1,728,3,w)
(1,728,2,s)
(1,729,2,w)
(1,729,1,w)
(1,729,0,n)
(1,728,0,0)
(0,728,0,n)
(0,727,0,n)
(0,726,0,e)
(0,726,1,e)
(0,726,2,n)
(0,725,2,e)
(0,725,3,e)
(0,725,4,s)
(0,726,4,e)
(0,726,5,s)
(0,727,5,s)
(0,728,5,e)
(0,728,6,e)
(0,728,7,e)
(0,728,8,e)
(0,728,9,s)
(0,729,9,s)
(0,730,9,s)
(0,731,9,w)
(0,731,8,w)
(0,731,7,s)
(0,732,7,s)
(0,733,7,3)
(3,733,7,s)
(3,734,7,e)
(3,734,8,s)
(3,735,8,s)
(3,736,8,w)
(3,736,7,s)
(3,737,7,w)
(3,737,6,s)
(3,738,6,s)
(3,739,6,w)
(3,739,5,w)
(3,739,4,w)
(3,739,3,w)
(3,739,2,w)
(3,739,1,4)
(4,739,1,s)
(4,740,1,s)
(4,741,1,5)
(5,741,1,e)
(5,741,2,e)
(5,741,3,s)
(5,742,3,e)
(5,742,4,s)
(5,743,4,s)
(5,744,4,3)
(3,744,4,s)
(3,745,4,w)
(3,745,3,s)
(3,746,3,s)
(3,747,3,s)
(3,748,3,w)
(3,748,2,w)
(3,748,1,w)
(3,748,0,s)
(3,749,0,s)
(3,750,0,e)
(3,750,1,e)
(3,750,2,s)
(3,751,2,s)
(3,752,2,s)
(3,753,2,s)
(3,754,2,s)
(3,755,2,e)
(3,755,3,s)
(3,756,3,s)
(3,757,3,6)
(6,757,3,s)
(6,758,3,w)
(6,758,2,w)
(6,758,1,w)
(6,758,0,0)
(0,758,0,e)
(0,758,1,e)
(0,758,2,e)
(0,758,3,e)
(0,758,4,e)
(0,758,5,s)
(0,759,5,s)
(0,760,5,3)
(3,760,5,w)
(3,760,4,w)
(3,760,3,w)
(3,760,2,s)
(3,761,2,s)
(3,762,2,s)
(3,763,2,s)
(3,764,2,s)
(3,765,2,e)
(3,765,3,s)
(3,766,3,s)
(3,767,3,e)
(3,767,4,e)
(3,767,5,e)
(3,767,6,s)
(3,768,6,e)
(3,768,7,5)
(5,768,7,s)
(5,769,7,w)
(5,769,6,w)
(5,769,5,w)
(5,769,4,w)
(5,769,3,w)
(5,769,2,s)
(5,770,2,s)
(5,771,2,s)
(5,772,2,s)
(5,773,2,w)
(5,773,1,s)
(5,774,1,w)
(5,774,0,s)
(5,775,0,s)
(5,776,0,s)
(5,777,0,e)
(5,777,1,s)
(5,778,1,s)
(5,779,1,w)
(5,779,0,s)
(5,780,0,s)
(5,781,0,e)
(5,781,1,s)
(5,782,1,s)
(5,783,1,w)
(5,783,0,s)
(5,784,0,s)
(5,785,0,e)
(5,785,1,e)
(5,785,2,e)
(5,785,3,2)
(2,785,3,w)
(2,785,2,4)
(4,785,2,e)
(4,785,3,e)
(4,785,4,e)
(4,785,5,n)
(4,784,5,n)
(4,783,5,e)
(4,783,6,n)
(4,782,6,e)
(4,782,7,e)
(4,782,8,e)
(4,782,9,s)
(4,783,9,e)
(4,783,10,e)
(4,783,11,s)
(4,784,11,s)
(4,785,11,w)
(4,785,10,w)
(4,785,9,s)
(4,786,9,s)
(4,787,9,e)
(4,787,10,s)
(4,788,10,s)
(4,789,10,w)
(4,789,9,w)
(4,789,8,s)
(4,790,8,s)
(4,791,8,w)
(4,791,7,w)
(4,791,6,w)
